location_id,year,age_group_id,sex_id,mean
180,1970,150,2,2.28
180,1970,151,1,3.31
180,1970,151,2,1.39
180,1970,152,1,2.57
180,1970,152,2,0.84
180,1970,153,1,1.6
180,1970,153,2,0.41
180,1970,154,1,0.87
180,1970,154,2,0.21
37,1970,149,1,7.09
37,1970,149,2,6.63
37,1970,150,1,7.76
37,1970,150,2,7.19
37,1970,151,1,7.77
37,1970,151,2,6.99
37,1970,152,1,7.17
37,1970,152,2,6
37,1970,153,1,5.95
37,1970,153,2,4.47
37,1970,154,1,4.36
37,1970,154,2,2.93
10,1970,149,1,2.92
10,1970,149,2,2.05
10,1970,150,1,2.86
10,1970,150,2,1.63
10,1970,151,1,2.41
10,1970,151,2,1.19
10,1970,152,1,2.25
10,1970,152,2,0.92
10,1970,153,1,1.99
10,1970,153,2,0.53
10,1970,154,1,1.39
10,1970,154,2,0.21
23,1970,149,1,5.62
23,1970,149,2,5.19
23,1970,150,1,5.02
23,1970,150,2,4.11
23,1970,151,1,4.32
23,1970,151,2,3.16
23,1970,152,1,3.51
23,1970,152,2,2.36
23,1970,153,1,2.97
23,1970,153,2,1.89
23,1970,154,1,2.27
23,1970,154,2,1.47
68,1970,149,1,8.87
68,1970,149,2,7.64
68,1970,150,1,8.92
68,1970,150,2,7.14
68,1970,151,1,8.22
68,1970,151,2,5.74
68,1970,152,1,7.15
68,1970,152,2,4.33
68,1970,153,1,6.05
68,1970,153,2,2.81
68,1970,154,1,4.32
68,1970,154,2,1.33
145,1970,149,1,5.15
145,1970,149,2,4.82
145,1970,150,1,4.75
145,1970,150,2,4.21
145,1970,151,1,4.46
145,1970,151,2,3.06
145,1970,152,1,3.64
145,1970,152,2,1.97
145,1970,153,1,2.71
145,1970,153,2,1.18
145,1970,154,1,1.18
145,1970,154,2,0.42
12,1970,149,1,2.76
12,1970,149,2,1.99
12,1970,150,1,2.72
12,1970,150,2,1.69
12,1970,151,1,2.51
12,1970,151,2,1.2
12,1970,152,1,2.02
12,1970,152,2,0.69
12,1970,153,1,1.46
12,1970,153,2,0.37
12,1970,154,1,0.96
12,1970,154,2,0.2
146,1970,149,1,4.69
146,1970,149,2,4.52
146,1970,150,1,4.89
146,1970,150,2,4.32
146,1970,151,1,4.61
146,1970,151,2,3.57
146,1970,152,1,4.23
146,1970,152,2,2.76
146,1970,153,1,2.99
146,1970,153,2,1.88
146,1970,154,1,1.96
146,1970,154,2,1.32
210,1970,149,1,2.46
210,1970,149,2,0.99
210,1970,150,1,2.23
210,1970,150,2,0.68
210,1970,151,1,2.08
210,1970,151,2,0.61
210,1970,152,1,1.65
210,1970,152,2,0.43
210,1970,153,1,1.1
210,1970,153,2,0.28
210,1970,154,1,0.65
210,1970,154,2,0.18
147,1970,149,1,4.14
147,1970,149,2,2.38
147,1970,150,1,3.54
147,1970,150,2,1.77
147,1970,151,1,2.99
147,1970,151,2,1.29
147,1970,152,1,2.49
147,1970,152,2,0.93
147,1970,153,1,2.04
147,1970,153,2,0.66
147,1970,154,1,1.64
147,1970,154,2,0.46
116,1970,149,1,5.59
116,1970,149,2,5.42
116,1970,150,1,5.21
116,1970,150,2,5
116,1970,151,1,4.99
116,1970,151,2,4.44
116,1970,152,1,4.51
116,1970,152,2,3.81
116,1970,153,1,3.9
116,1970,153,2,3.39
116,1970,154,1,3.68
116,1970,154,2,2.96
17,1970,149,1,6.09
17,1970,149,2,5.6
17,1970,150,1,5.93
17,1970,150,2,5.26
17,1970,151,1,5.5
17,1970,151,2,4.6
17,1970,152,1,5.23
17,1970,152,2,4.39
17,1970,153,1,4.94
17,1970,153,2,4.09
17,1970,154,1,4.52
17,1970,154,2,3.73
194,1970,149,1,3.28
194,1970,149,2,4.52
194,1970,150,1,3.24
194,1970,150,2,4.17
194,1970,151,1,2.82
194,1970,151,2,3.49
194,1970,152,1,2.31
194,1970,152,2,2.67
194,1970,153,1,1.82
194,1970,153,2,1.98
194,1970,154,1,1.39
194,1970,154,2,1.25
60,1970,149,1,6.58
60,1970,149,2,6.23
60,1970,150,1,8.39
60,1970,150,2,7.99
60,1970,151,1,7.58
60,1970,151,2,7.18
60,1970,152,1,6.51
60,1970,152,2,5.87
60,1970,153,1,5.46
60,1970,153,2,4.18
60,1970,154,1,3.74
60,1970,154,2,2.54
87,1970,149,1,6.14
87,1970,149,2,5.74
87,1970,150,1,7.65
87,1970,150,2,6.86
87,1970,151,1,7.21
87,1970,151,2,6.08
87,1970,152,1,6.81
87,1970,152,2,5.38
87,1970,153,1,6.49
87,1970,153,2,4.7
87,1970,154,1,5.73
87,1970,154,2,3.71
59,1970,149,1,6.53
59,1970,149,2,6.7
59,1970,150,1,8.11
59,1970,150,2,7.56
59,1970,151,1,8.09
59,1970,151,2,7.75
59,1970,152,1,7.51
59,1970,152,2,6.66
59,1970,153,1,6.77
59,1970,153,2,5.64
59,1970,154,1,5.26
59,1970,154,2,4.57
148,1970,149,1,2.77
148,1970,149,2,1.68
148,1970,150,1,2.51
148,1970,150,2,1.17
148,1970,151,1,1.93
148,1970,151,2,0.61
148,1970,152,1,1.33
148,1970,152,2,0.34
148,1970,153,1,0.58
148,1970,153,2,0.12
148,1970,154,1,0.22
148,1970,154,2,0.05
61,1970,149,1,6.42
61,1970,149,2,7.08
61,1970,150,1,7
61,1970,150,2,7.26
61,1970,151,1,6.87
61,1970,151,2,6.39
61,1970,152,1,6.63
61,1970,152,2,5.56
61,1970,153,1,4.71
61,1970,153,2,3.8
61,1970,154,1,3.34
61,1970,154,2,2.08
181,1970,149,1,2.17
181,1970,149,2,1.9
181,1970,150,1,2.65
181,1970,150,2,1.91
181,1970,151,1,2.41
181,1970,151,2,1.49
181,1970,152,1,1.89
181,1970,152,2,0.93
181,1970,153,1,1.3
181,1970,153,2,0.56
181,1970,154,1,0.93
181,1970,154,2,0.39
14,1970,149,1,3.58
14,1970,149,2,3.1
14,1970,150,1,3.36
14,1970,150,2,2.53
14,1970,151,1,2.85
14,1970,151,2,1.92
14,1970,152,1,2.26
14,1970,152,2,1.44
14,1970,153,1,1.75
14,1970,153,2,1.19
14,1970,154,1,1.41
14,1970,154,2,0.94
130,1970,149,1,4.99
130,1970,149,2,4.5
130,1970,150,1,4.89
130,1970,150,2,3.97
130,1970,151,1,4.24
130,1970,151,2,3.13
130,1970,152,1,3.4
130,1970,152,2,2.42
130,1970,153,1,2.54
130,1970,153,2,1.82
130,1970,154,1,1.87
130,1970,154,2,1.29
24,1970,149,1,4.09
24,1970,149,2,3.91
24,1970,150,1,4.75
24,1970,150,2,4.09
24,1970,151,1,5.08
24,1970,151,2,3.82
24,1970,152,1,5.05
24,1970,152,2,3.59
24,1970,153,1,5.07
24,1970,153,2,2.77
24,1970,154,1,4.34
24,1970,154,2,2.21
49,1970,149,1,6.22
49,1970,149,2,5.65
49,1970,150,1,6.71
49,1970,150,2,5.91
49,1970,151,1,6.66
49,1970,151,2,5.3
49,1970,152,1,6.48
49,1970,152,2,4.51
49,1970,153,1,5.48
49,1970,153,2,2.92
49,1970,154,1,3.82
49,1970,154,2,1.59
211,1970,149,1,1.26
211,1970,149,2,0.61
211,1970,150,1,0.93
211,1970,150,2,0.33
211,1970,151,1,0.74
211,1970,151,2,0.22
211,1970,152,1,0.56
211,1970,152,2,0.12
211,1970,153,1,0.33
211,1970,153,2,0.05
211,1970,154,1,0.18
211,1970,154,2,0.02
88,1970,149,1,5.62
88,1970,149,2,5.17
88,1970,150,1,6.67
88,1970,150,2,5.82
88,1970,151,1,6.36
88,1970,151,2,5.34
88,1970,152,1,6.05
88,1970,152,2,4.99
88,1970,153,1,5.61
88,1970,153,2,4.51
88,1970,154,1,5.18
88,1970,154,2,3.98
15,1970,149,1,3.07
15,1970,149,2,2.71
15,1970,150,1,2.89
15,1970,150,2,2.4
15,1970,151,1,2.59
15,1970,151,2,1.86
15,1970,152,1,2.18
15,1970,152,2,1.37
15,1970,153,1,1.62
15,1970,153,2,0.86
15,1970,154,1,1.01
15,1970,154,2,0.5
50,1970,149,1,6.3
50,1970,149,2,5.5
50,1970,150,1,6.82
50,1970,150,2,5.88
50,1970,151,1,6.81
50,1970,151,2,5.67
50,1970,152,1,6.86
50,1970,152,2,5.02
50,1970,153,1,6.41
50,1970,153,2,3.89
50,1970,154,1,5.12
50,1970,154,2,2.37
38,1970,149,1,4.61
38,1970,149,2,4.58
38,1970,150,1,5.49
38,1970,150,2,5.25
38,1970,151,1,5.57
38,1970,151,2,4.95
38,1970,152,1,5.16
38,1970,152,2,4.18
38,1970,153,1,4.56
38,1970,153,2,2.99
38,1970,154,1,3.22
38,1970,154,2,1.59
184,1970,149,1,1.58
184,1970,149,2,1.16
184,1970,150,1,1.78
184,1970,150,2,0.78
184,1970,151,1,1.69
184,1970,151,2,0.73
184,1970,152,1,1.28
184,1970,152,2,0.51
184,1970,153,1,0.92
184,1970,153,2,0.38
184,1970,154,1,0.69
184,1970,154,2,0.22
212,1970,149,1,2.35
212,1970,149,2,1.57
212,1970,150,1,2.4
212,1970,150,2,1.2
212,1970,151,1,1.7
212,1970,151,2,0.74
212,1970,152,1,0.98
212,1970,152,2,0.29
212,1970,153,1,0.53
212,1970,153,2,0.1
212,1970,154,1,0.22
212,1970,154,2,0.06
183,1970,149,1,4.89
183,1970,149,2,4.31
183,1970,150,1,4.27
183,1970,150,2,3.24
183,1970,151,1,3.8
183,1970,151,2,2.53
183,1970,152,1,3.27
183,1970,152,2,1.94
183,1970,153,1,2.53
183,1970,153,2,1.39
183,1970,154,1,1.97
183,1970,154,2,1.05
182,1970,149,1,2.83
182,1970,149,2,1.79
182,1970,150,1,2.89
182,1970,150,2,1.29
182,1970,151,1,2.41
182,1970,151,2,0.87
182,1970,152,1,1.96
182,1970,152,2,0.59
182,1970,153,1,1.48
182,1970,153,2,0.42
182,1970,154,1,1.07
182,1970,154,2,0.31
13,1970,149,1,6.28
13,1970,149,2,5.16
13,1970,150,1,5.42
13,1970,150,2,3.79
13,1970,151,1,4.49
13,1970,151,2,2.45
13,1970,152,1,3.53
13,1970,152,2,1.62
13,1970,153,1,2.59
13,1970,153,2,0.89
13,1970,154,1,1.73
13,1970,154,2,0.42
195,1970,149,1,3.6
195,1970,149,2,3.63
195,1970,150,1,3.86
195,1970,150,2,3.46
195,1970,151,1,3.41
195,1970,151,2,2.69
195,1970,152,1,2.58
195,1970,152,2,1.9
195,1970,153,1,1.8
195,1970,153,2,1.25
195,1970,154,1,1.1
195,1970,154,2,0.73
213,1970,149,1,1.17
213,1970,149,2,0.49
213,1970,150,1,0.9
213,1970,150,2,0.32
213,1970,151,1,0.57
213,1970,151,2,0.17
213,1970,152,1,0.28
213,1970,152,2,0.07
213,1970,153,1,0.12
213,1970,153,2,0.03
213,1970,154,1,0.05
213,1970,154,2,0.01
214,1970,149,1,3.88
214,1970,149,2,2.58
214,1970,150,1,3.7
214,1970,150,2,1.88
214,1970,151,1,2.99
214,1970,151,2,1.31
214,1970,152,1,2.24
214,1970,152,2,0.81
214,1970,153,1,1.47
214,1970,153,2,0.42
214,1970,154,1,0.94
214,1970,154,2,0.25
131,1970,149,1,3.27
131,1970,149,2,3.42
131,1970,150,1,3.25
131,1970,150,2,3.21
131,1970,151,1,3.02
131,1970,151,2,2.58
131,1970,152,1,2.43
131,1970,152,2,1.78
131,1970,153,1,1.69
131,1970,153,2,1.17
131,1970,154,1,1.12
131,1970,154,2,0.8
89,1970,149,1,8.38
89,1970,149,2,7.77
89,1970,150,1,8.62
89,1970,150,2,7.54
89,1970,151,1,8.04
89,1970,151,2,7.11
89,1970,152,1,7.46
89,1970,152,2,6.44
89,1970,153,1,6.89
89,1970,153,2,5.91
89,1970,154,1,6.42
89,1970,154,2,5.43
90,1970,149,1,8.15
90,1970,149,2,7.56
90,1970,150,1,8.95
90,1970,150,2,8.37
90,1970,151,1,8.65
90,1970,151,2,7.71
90,1970,152,1,8.23
90,1970,152,2,7.11
90,1970,153,1,7.27
90,1970,153,2,6.27
90,1970,154,1,6.56
90,1970,154,2,5.46
164,1970,149,1,3.11
164,1970,149,2,1.12
164,1970,150,1,2.69
164,1970,150,2,0.62
164,1970,151,1,1.97
164,1970,151,2,0.27
164,1970,152,1,1.33
164,1970,152,2,0.17
164,1970,153,1,0.75
164,1970,153,2,0.07
164,1970,154,1,0.39
164,1970,154,2,0.02
72,1970,149,1,9.16
72,1970,149,2,9.07
72,1970,150,1,8.62
72,1970,150,2,8.2
72,1970,151,1,8.02
72,1970,151,2,7.32
72,1970,152,1,7.46
72,1970,152,2,6.75
72,1970,153,1,7.12
72,1970,153,2,6.35
72,1970,154,1,7.45
72,1970,154,2,6.98
150,1970,149,1,4.59
150,1970,149,2,3.46
150,1970,150,1,4.14
150,1970,150,2,2.57
150,1970,151,1,3.55
150,1970,151,2,1.51
150,1970,152,1,2.21
150,1970,152,2,0.58
150,1970,153,1,0.93
150,1970,153,2,0.22
150,1970,154,1,0.29
150,1970,154,2,0.07
165,1970,149,1,2.87
165,1970,149,2,1.17
165,1970,150,1,2.52
165,1970,150,2,0.81
165,1970,151,1,2.12
165,1970,151,2,0.51
165,1970,152,1,1.7
165,1970,152,2,0.31
165,1970,153,1,1.24
165,1970,153,2,0.17
165,1970,154,1,0.88
165,1970,154,2,0.1
132,1970,149,1,5.83
132,1970,149,2,6.24
132,1970,150,1,5.77
132,1970,150,2,5.78
132,1970,151,1,5.12
132,1970,151,2,4.93
132,1970,152,1,4.38
132,1970,152,2,4.06
132,1970,153,1,3.56
132,1970,153,2,3.28
132,1970,154,1,2.82
132,1970,154,2,2.52
123,1970,149,1,6.4
123,1970,149,2,5.2
123,1970,150,1,6.32
123,1970,150,2,4.6
123,1970,151,1,5.48
123,1970,151,2,3.58
123,1970,152,1,4.68
123,1970,152,2,2.92
123,1970,153,1,3.96
123,1970,153,2,2.3
123,1970,154,1,3.26
123,1970,154,2,1.78
16,1970,149,1,6.04
16,1970,149,2,5.95
16,1970,150,1,5.95
16,1970,150,2,5.64
16,1970,151,1,5.1
16,1970,151,2,4.61
16,1970,152,1,4.4
16,1970,152,2,3.69
16,1970,153,1,3.78
16,1970,153,2,3.06
16,1970,154,1,3.06
16,1970,154,2,2.21
26,1970,149,1,3.45
26,1970,149,2,2.38
26,1970,150,1,3.36
26,1970,150,2,1.74
26,1970,151,1,2.64
26,1970,151,2,1.15
26,1970,152,1,1.61
26,1970,152,2,0.61
26,1970,153,1,1.04
26,1970,153,2,0.38
26,1970,154,1,0.42
26,1970,154,2,0.23
51,1970,149,1,7.97
51,1970,149,2,7.8
51,1970,150,1,8.77
51,1970,150,2,8.42
51,1970,151,1,8.33
51,1970,151,2,7.65
51,1970,152,1,7.56
51,1970,152,2,6.53
51,1970,153,1,6.67
51,1970,153,2,5.48
51,1970,154,1,5.75
51,1970,154,2,4.41
7,1970,149,1,7.22
7,1970,149,2,5.79
7,1970,150,1,6.43
7,1970,150,2,4.61
7,1970,151,1,5.6
7,1970,151,2,3.55
7,1970,152,1,4.79
7,1970,152,2,2.66
7,1970,153,1,4.07
7,1970,153,2,1.95
7,1970,154,1,3.43
7,1970,154,2,1.41
91,1970,149,1,5.06
91,1970,149,2,4.38
91,1970,150,1,4.84
91,1970,150,2,4.53
91,1970,151,1,4.02
91,1970,151,2,3.09
91,1970,152,1,3.25
91,1970,152,2,2.35
91,1970,153,1,2.56
91,1970,153,2,1.62
91,1970,154,1,1.93
91,1970,154,2,1.07
136,1970,149,1,4.21
136,1970,149,2,4.21
136,1970,150,1,4.17
136,1970,150,2,3.93
136,1970,151,1,3.78
136,1970,151,2,3.3
136,1970,152,1,3.18
136,1970,152,2,2.52
136,1970,153,1,2.67
136,1970,153,2,2.03
136,1970,154,1,2.18
136,1970,154,2,1.55
149,1970,149,1,5.52
149,1970,149,2,4.77
149,1970,150,1,5.71
149,1970,150,2,4.33
149,1970,151,1,5.4
149,1970,151,2,3.46
149,1970,152,1,4.8
149,1970,152,2,2.2
149,1970,153,1,3.27
149,1970,153,2,0.89
149,1970,154,1,1.56
149,1970,154,2,0.28
151,1970,149,1,3.87
151,1970,149,2,4.59
151,1970,150,1,3.74
151,1970,150,2,4.03
151,1970,151,1,3.67
151,1970,151,2,3.47
151,1970,152,1,3.38
151,1970,152,2,2.77
151,1970,153,1,3.06
151,1970,153,2,1.61
151,1970,154,1,1.86
151,1970,154,2,0.5
65,1970,149,1,9.18
65,1970,149,2,8.75
65,1970,150,1,9.56
65,1970,150,2,8.74
65,1970,151,1,8.82
65,1970,151,2,7.72
65,1970,152,1,7.92
65,1970,152,2,6.74
65,1970,153,1,7.1
65,1970,153,2,5.65
65,1970,154,1,6.24
65,1970,154,2,4.38
73,1970,149,1,7.82
73,1970,149,2,7.4
73,1970,150,1,7.95
73,1970,150,2,7.19
73,1970,151,1,7.27
73,1970,151,2,6.39
73,1970,152,1,6.81
73,1970,152,2,5.74
73,1970,153,1,6.25
73,1970,153,2,5.03
73,1970,154,1,5.69
73,1970,154,2,4.47
120,1970,149,1,5.84
120,1970,149,2,4.89
120,1970,150,1,5.74
120,1970,150,2,4.32
120,1970,151,1,4.94
120,1970,151,2,3.35
120,1970,152,1,4.19
120,1970,152,2,2.68
120,1970,153,1,3.5
120,1970,153,2,2.12
120,1970,154,1,2.84
120,1970,154,2,1.66
124,1970,149,1,4.65
124,1970,149,2,4.37
124,1970,150,1,4.56
124,1970,150,2,3.88
124,1970,151,1,3.97
124,1970,151,2,3.09
124,1970,152,1,3.27
124,1970,152,2,2.44
124,1970,153,1,2.56
124,1970,153,2,1.9
124,1970,154,1,1.93
124,1970,154,2,1.4
96,1970,149,1,6.62
96,1970,149,2,6.62
96,1970,150,1,6.56
96,1970,150,2,6.32
96,1970,151,1,5.91
96,1970,151,2,5.49
96,1970,152,1,5.28
96,1970,152,2,4.74
96,1970,153,1,4.64
96,1970,153,2,4.04
96,1970,154,1,3.95
96,1970,154,2,3.38
134,1970,149,1,3.42
134,1970,149,2,3.55
134,1970,150,1,3.48
134,1970,150,2,3.34
134,1970,151,1,3.01
134,1970,151,2,2.67
134,1970,152,1,2.47
134,1970,152,2,2.04
134,1970,153,1,1.96
134,1970,153,2,1.5
134,1970,154,1,1.5
134,1970,154,2,1.1
138,1970,149,1,4.32
138,1970,149,2,2.94
138,1970,150,1,3.99
138,1970,150,2,2.14
138,1970,151,1,3.13
138,1970,151,2,1.38
138,1970,152,1,2.22
138,1970,152,2,0.86
138,1970,153,1,1.53
138,1970,153,2,0.6
138,1970,154,1,0.98
138,1970,154,2,0.54
100,1970,149,1,11.23
100,1970,149,2,11.34
100,1970,150,1,12.02
100,1970,150,2,11.64
100,1970,151,1,11.43
100,1970,151,2,11.06
100,1970,152,1,10.67
100,1970,152,2,10.47
100,1970,153,1,9.68
100,1970,153,2,9.71
100,1970,154,1,8.28
100,1970,154,2,8.46
21,1970,149,1,4.35
21,1970,149,2,3.41
21,1970,150,1,4.03
21,1970,150,2,2.67
21,1970,151,1,3.33
21,1970,151,2,1.99
21,1970,152,1,2.44
21,1970,152,2,1.41
21,1970,153,1,1.86
21,1970,153,2,1.04
21,1970,154,1,1.39
21,1970,154,2,0.84
167,1970,149,1,3.01
167,1970,149,2,1.95
167,1970,150,1,3.61
167,1970,150,2,1.81
167,1970,151,1,3.47
167,1970,151,2,1.44
167,1970,152,1,2.88
167,1970,152,2,0.86
167,1970,153,1,1.97
167,1970,153,2,0.43
167,1970,154,1,1.25
167,1970,154,2,0.18
174,1970,149,1,2.65
174,1970,149,2,1.92
174,1970,150,1,2.65
174,1970,150,2,1.4
174,1970,151,1,2.25
174,1970,151,2,0.92
174,1970,152,1,1.69
174,1970,152,2,0.51
174,1970,153,1,1.09
174,1970,153,2,0.28
174,1970,154,1,0.68
174,1970,154,2,0.17
32,1970,149,1,6.61
32,1970,149,2,6.11
32,1970,150,1,7.46
32,1970,150,2,6.77
32,1970,151,1,7.47
32,1970,151,2,6.47
32,1970,152,1,6.88
32,1970,152,2,5.58
32,1970,153,1,5.85
32,1970,153,2,4.37
32,1970,154,1,4.45
32,1970,154,2,2.9
192,1970,149,1,4.78
192,1970,149,2,4.55
192,1970,150,1,5.41
192,1970,150,2,4.78
192,1970,151,1,5.05
192,1970,151,2,4.15
192,1970,152,1,4.33
192,1970,152,2,3.49
192,1970,153,1,3.53
192,1970,153,2,2.83
192,1970,154,1,2.74
192,1970,154,2,2.16
199,1970,149,1,3.09
199,1970,149,2,1.98
199,1970,150,1,2.93
199,1970,150,2,1.4
199,1970,151,1,2.4
199,1970,151,2,0.96
199,1970,152,1,1.77
199,1970,152,2,0.58
199,1970,153,1,1.12
199,1970,153,2,0.3
199,1970,154,1,0.68
199,1970,154,2,0.17
5,1970,149,1,5.61
5,1970,149,2,4.59
5,1970,150,1,5.43
5,1970,150,2,3.64
5,1970,151,1,4.68
5,1970,151,2,2.7
5,1970,152,1,3.72
5,1970,152,2,1.78
5,1970,153,1,2.83
5,1970,153,2,0.96
5,1970,154,1,2.02
5,1970,154,2,0.43
159,1970,149,1,3.47
159,1970,149,2,1.78
159,1970,150,1,3.02
159,1970,150,2,1.21
159,1970,151,1,2.48
159,1970,151,2,0.84
159,1970,152,1,2.06
159,1970,152,2,0.55
159,1970,153,1,1.62
159,1970,153,2,0.36
159,1970,154,1,1.19
159,1970,154,2,0.2
9,1970,149,1,4.86
9,1970,149,2,4.11
9,1970,150,1,4.54
9,1970,150,2,3.46
9,1970,151,1,3.89
9,1970,151,2,2.67
9,1970,152,1,3.35
9,1970,152,2,2.09
9,1970,153,1,2.73
9,1970,153,2,1.49
9,1970,154,1,2.04
9,1970,154,2,0.97
70,1970,149,1,9.08
70,1970,149,2,8.94
70,1970,150,1,8.74
70,1970,150,2,8.32
70,1970,151,1,8.28
70,1970,151,2,7.58
70,1970,152,1,7.66
70,1970,152,2,6.93
70,1970,153,1,7.08
70,1970,153,2,6.38
70,1970,154,1,6.65
70,1970,154,2,6.03
104,1970,149,1,5.13
104,1970,149,2,5.11
104,1970,150,1,5.04
104,1970,150,2,4.53
104,1970,151,1,4.47
104,1970,151,2,3.8
104,1970,152,1,3.93
104,1970,152,2,3.2
104,1970,153,1,3.55
104,1970,153,2,2.75
104,1970,154,1,2.72
104,1970,154,2,2.1
42,1970,149,1,7.33
42,1970,149,2,7.04
42,1970,150,1,7.95
42,1970,150,2,7.4
42,1970,151,1,7.61
42,1970,151,2,6.72
42,1970,152,1,7.08
42,1970,152,2,5.83
42,1970,153,1,6.39
42,1970,153,2,4.94
42,1970,154,1,5.45
42,1970,154,2,3.91
56,1970,149,1,7.3
56,1970,149,2,6.92
56,1970,150,1,8.17
56,1970,150,2,7.84
56,1970,151,1,8.04
56,1970,151,2,7.47
56,1970,152,1,7.13
56,1970,152,2,6.27
56,1970,153,1,6
56,1970,153,2,4.85
56,1970,154,1,4.62
56,1970,154,2,3.23
52,1970,149,1,8.18
52,1970,149,2,7.85
52,1970,150,1,7.97
52,1970,150,2,7.24
52,1970,151,1,7.31
52,1970,151,2,6.27
52,1970,152,1,6.73
52,1970,152,2,5.46
52,1970,153,1,5.97
52,1970,153,2,4.55
52,1970,154,1,5.1
52,1970,154,2,3.54
62,1970,149,1,7.56
62,1970,149,2,7.16
62,1970,150,1,8.46
62,1970,150,2,8.11
62,1970,151,1,8.26
62,1970,151,2,7.76
62,1970,152,1,7.45
62,1970,152,2,6.68
62,1970,153,1,6.26
62,1970,153,2,5.19
62,1970,154,1,4.97
62,1970,154,2,3.52
185,1970,149,1,2.28
185,1970,149,2,1.77
185,1970,150,1,2.28
185,1970,150,2,1.31
185,1970,151,1,1.84
185,1970,151,2,0.75
185,1970,152,1,1.33
185,1970,152,2,0.38
185,1970,153,1,0.91
185,1970,153,2,0.18
185,1970,154,1,0.5
185,1970,154,2,0.08
64,1970,149,1,9.11
64,1970,149,2,8.92
64,1970,150,1,9.31
64,1970,150,2,8.72
64,1970,151,1,8.62
64,1970,151,2,7.89
64,1970,152,1,8.14
64,1970,152,2,7.31
64,1970,153,1,7.29
64,1970,153,2,6.37
64,1970,154,1,6.46
64,1970,154,2,5.57
31,1970,149,1,7.23
31,1970,149,2,6.86
31,1970,150,1,8.02
31,1970,150,2,7.58
31,1970,151,1,7.84
31,1970,151,2,7.15
31,1970,152,1,7.09
31,1970,152,2,6.08
31,1970,153,1,6.14
31,1970,153,2,4.84
31,1970,154,1,4.94
31,1970,154,2,3.41
166,1970,149,1,3.11
166,1970,149,2,2.23
166,1970,150,1,3.17
166,1970,150,2,1.81
166,1970,151,1,2.75
166,1970,151,2,1.34
166,1970,152,1,2.14
166,1970,152,2,0.91
166,1970,153,1,1.46
166,1970,153,2,0.6
166,1970,154,1,0.98
166,1970,154,2,0.44
137,1970,149,1,4.32
137,1970,149,2,2.94
137,1970,150,1,3.99
137,1970,150,2,2.14
137,1970,151,1,3.13
137,1970,151,2,1.38
137,1970,152,1,2.22
137,1970,152,2,0.86
137,1970,153,1,1.53
137,1970,153,2,0.6
137,1970,154,1,0.98
137,1970,154,2,0.54
158,1970,149,1,3.47
158,1970,149,2,1.78
158,1970,150,1,3.02
158,1970,150,2,1.21
158,1970,151,1,2.48
158,1970,151,2,0.84
158,1970,152,1,2.06
158,1970,152,2,0.55
158,1970,153,1,1.62
158,1970,153,2,0.36
158,1970,154,1,1.19
158,1970,154,2,0.2
4,1970,149,1,5.43
4,1970,149,2,4.46
4,1970,150,1,5.2
4,1970,150,2,3.59
4,1970,151,1,4.49
4,1970,151,2,2.69
4,1970,152,1,3.64
4,1970,152,2,1.85
4,1970,153,1,2.8
4,1970,153,2,1.08
4,1970,154,1,2.03
4,1970,154,2,0.56
103,1970,149,1,4.3
103,1970,149,2,4.15
103,1970,150,1,4.27
103,1970,150,2,3.76
103,1970,151,1,3.71
103,1970,151,2,3.01
103,1970,152,1,3.09
103,1970,152,2,2.38
103,1970,153,1,2.52
103,1970,153,2,1.85
103,1970,154,1,1.94
103,1970,154,2,1.38
152,1970,149,1,5.81
152,1970,149,2,3.85
152,1970,150,1,6.24
152,1970,150,2,2.77
152,1970,151,1,5.04
152,1970,151,2,1.31
152,1970,152,1,3.44
152,1970,152,2,0.57
152,1970,153,1,1.99
152,1970,153,2,0.33
152,1970,154,1,0.97
152,1970,154,2,0.15
522,1970,149,1,3.91
522,1970,149,2,2.06
522,1970,150,1,3.79
522,1970,150,2,1.34
522,1970,151,1,2.94
522,1970,151,2,0.68
522,1970,152,1,2.03
522,1970,152,2,0.34
522,1970,153,1,1.25
522,1970,153,2,0.17
522,1970,154,1,0.99
522,1970,154,2,0.09
216,1970,149,1,1.88
216,1970,149,2,1.12
216,1970,150,1,1.74
216,1970,150,2,0.73
216,1970,151,1,1.51
216,1970,151,2,0.44
216,1970,152,1,1.13
216,1970,152,2,0.3
216,1970,153,1,0.7
216,1970,153,2,0.13
216,1970,154,1,0.35
216,1970,154,2,0.05
69,1970,149,1,6.42
69,1970,149,2,6.18
69,1970,150,1,6.59
69,1970,150,2,5.24
69,1970,151,1,5.84
69,1970,151,2,3.92
69,1970,152,1,4.16
69,1970,152,2,2.19
69,1970,153,1,2.93
69,1970,153,2,1.14
69,1970,154,1,2.09
69,1970,154,2,0.61
28,1970,149,1,3.72
28,1970,149,2,2.58
28,1970,150,1,3.14
28,1970,150,2,1.87
28,1970,151,1,2.47
28,1970,151,2,1.31
28,1970,152,1,1.91
28,1970,152,2,0.93
28,1970,153,1,1.4
28,1970,153,2,0.71
28,1970,154,1,1
28,1970,154,2,0.48
217,1970,149,1,1.76
217,1970,149,2,0.82
217,1970,150,1,1.35
217,1970,150,2,0.5
217,1970,151,1,1.15
217,1970,151,2,0.43
217,1970,152,1,0.95
217,1970,152,2,0.31
217,1970,153,1,0.78
217,1970,153,2,0.19
217,1970,154,1,0.48
